target_id	length	eff_length	est_counts	tpm
AT5G16830.1	1213	1014	76	44.3319
AT2G35500.1	2024	1825	104	33.7063
AT3G04850.1	2516	2317	12	3.06334
AT4G10320.1	3991	3792	372	58.025
AT3G60910.2	930	731	6.10377	4.93879
AT3G60910.1	1132	933	31.8962	20.2208
AT1G53030.1	574	375	10	15.7728
AT2G31957.1	360	161	0	0
AT4G29720.1	2066	1867	62	19.6421
AT5G52400.1	1931	1732	0	0
AT5G43770.1	678	479	0	0
AT5G10450.3	1625	1426	0	0
AT5G10450.2	1426	1227	374.335	180.45
AT5G10450.4	1531	1332	27.0594	12.0158
AT5G10450.1	1622	1423	405.605	168.593
AT3G20865.1	459	260	0	0
AT4G32240.1	1023	824	37	26.5592
AT1G48410.2	3615	3416	53.9312	9.33819
AT1G48410.1	3531	3332	234.212	41.5761
AT1G48410.3	3407	3208	174.857	32.2395
AT1G18410.4	3587	3388	0	0
AT1G18410.5	2965	2766	1	0.21384
AT1G18410.2	3536	3337	0	0
AT1G18410.1	3438	3239	0	0
AT1G18410.3	3116	2917	0	0
AT5G01400.3	4872	4673	86	10.8854
AT5G01400.1	4657	4458	0	0
AT5G01400.2	4943	4744	0	0
AT4G27690.2	1098	899	11.0927	7.29824
AT4G27690.1	1286	1087	17.3457	9.43851
AT5G55390.1	4273	4074	1.99174e-05	2.89169e-06
AT5G55390.2	4218	4019	90.7482	13.3555
AT5G55390.3	4500	4301	15.2518	2.09745
AT2G13650.6	1395	1196	28.9663	14.3253
AT2G13650.1	1525	1326	10.6593	4.75474
AT2G13650.2	1615	1416	0	0
AT2G13650.5	1132	933	0	0
AT2G13650.3	1339	1140	8.37432	4.34495
AT2G13650.7	1280	1081	0	0
AT2G13650.4	1852	1653	0	0
AT3G12510.1	765	566	4	4.18007
AT5G11250.1	3965	3766	22.8233	3.58458
AT5G11250.2	4081	3882	0	0
AT5G11250.3	3800	3601	4.17669	0.68604
AT3G51200.1	436	237	0	0
AT1G55030.2	1558	1359	0	0
AT1G55030.1	1269	1070	0	0
AT5G13980.2	3329	3130	97.1435	18.3573
AT5G13980.3	3327	3128	19.0321	3.59881
AT5G13980.1	3386	3187	111.824	20.7537
AT3G61360.1	1838	1639	7	2.52615
AT5G42920.2	2927	2728	0	0
AT5G42920.1	2731	2532	73	17.0529
AT1G53163.1	1204	1005	0	0
AT1G31350.2	1561	1362	0	0
AT1G31350.1	1480	1281	9	4.1556
AT1G03510.1	1470	1271	4	1.86146
AT3G47640.2	1158	959	5.09245	3.14086
AT3G47640.3	1156	957	53.6599	33.1648
AT3G47640.1	1274	1075	18.2477	10.0401
AT4G33760.1	2194	1995	58.6765	17.3965
AT4G33760.2	1888	1689	32.3235	11.3196
AT1G32810.2	3878	3679	70	11.254
AT2G17050.2	4484	4285	0	0
AT2G17050.1	4068	3869	0	0
AT2G17050.3	3995	3796	6	0.9349
AT4G39720.4	1141	942	2.60305	1.63445
AT4G39720.3	1580	1381	0	0
AT4G39720.1	2210	2011	0	0
AT4G39720.2	1534	1335	3.39695	1.50504
AT4G33640.2	566	367	0	0
AT4G33640.1	650	451	54	70.8202
AT3G61910.1	1241	1042	0	0
AT1G12930.1	3458	3259	56	10.1635
AT4G13660.2	1522	1323	32	14.3064
AT4G13660.1	1555	1356	0	0
AT3G06310.2	941	742	1.63857	1.30617
AT3G06310.3	708	509	28.7573	33.4172
AT3G06310.1	804	605	12.6042	12.3225
AT5G53850.3	1869	1670	0	0
AT5G53850.6	2394	2195	0	0
AT5G53850.2	2072	1873	2.61718e-06	8.26487e-07
AT5G53850.4	2367	2168	0	0
AT5G53850.5	2080	1881	58.4165	18.3691
AT5G53850.1	1755	1556	106.583	40.5154
AT2G02140.1	725	526	0	0
AT2G25260.1	1351	1152	24	12.3225
AT5G04340.1	1305	1106	22	11.7654
AT5G05657.1	582	383	0	0
AT3G21960.1	1035	836	0	0
AT3G44380.1	1102	903	21	13.7554
AT5G12940.1	1458	1259	25	11.745
AT2G46490.1	839	640	44	40.6643
AT3G53690.1	1363	1164	1	0.508145
AT5G38710.2	1605	1406	7.57073	3.18488
AT5G38710.1	2015	1816	4.42927	1.44263
AT1G54080.1	1931	1732	119.265	40.7292
AT1G54080.2	1720	1521	71.2205	27.6959
AT2G41760.1	1957	1758	25	8.41127
AT1G60370.1	852	653	0	0
AT5G48485.1	813	614	23.0428	22.1977
AT2G27970.1	762	563	22	23.1129
AT1G14800.1	1155	956	0	0
AT3G25690.4	3603	3404	0.0136075	0.00236444
AT3G25690.6	4364	4165	0	0
AT3G25690.2	3418	3219	453.548	83.3378
AT3G25690.1	3947	3748	92.1014	14.5347
AT3G25690.5	3442	3243	0	0
AT3G25690.3	2995	2796	22.3375	4.72539
AT5G58600.1	1521	1322	15	6.7112
AT5G58600.2	1583	1384	0	0
AT3G44830.1	2085	1886	0	0
AT5G51570.1	1377	1178	43	21.5905
AT4G32717.1	408	209	0	0
AT2G43010.5	1762	1563	38.0878	14.4134
AT2G43010.1	2110	1911	0	0
AT2G43010.3	2348	2149	0	0
AT2G43010.4	2248	2049	49.0778	14.1672
AT2G43010.2	1747	1548	48.8344	18.6593
AT1G31950.2	2454	2255	0	0
AT1G31950.3	2365	2166	11	3.00382
AT1G31950.1	1824	1625	0	0
AT3G01270.1	1920	1721	0	0
AT4G08390.1	1977	1778	4.15451	1.38206
AT4G08390.5	1549	1350	245.945	107.757
AT4G08390.4	1438	1239	0	0
AT4G08390.2	1495	1296	4.7654e-05	2.17488e-05
AT4G08390.3	1513	1314	3.90045	1.75574
AT2G03030.1	615	416	0	0
AT1G49470.1	1287	1088	40	21.7456
AT5G48210.1	728	529	0	0
AT4G15120.1	1084	885	8	5.34671
AT5G41000.2	2226	2027	3.89108	1.13542
AT5G41000.3	2305	2106	0	0
AT5G41000.1	2301	2102	14.1089	3.9701
AT5G38820.2	1962	1763	0	0
AT5G38820.3	1371	1172	0	0
AT5G38820.1	1871	1672	3	1.06127
AT2G39800.4	2623	2424	165.631	40.4155
AT2G39800.1	2886	2687	14.1176	3.10766
AT2G39800.2	2519	2320	51.6608	13.1708
AT2G39800.3	2614	2415	0	0
AT5G24879.1	114	4.78619	0	0
AT1G14610.1	3723	3524	388	65.1232
AT2G22560.1	3715	3516	19	3.19628
AT1G49975.1	1231	1032	54	30.9495
AT1G13180.1	2019	1820	30	9.74967
AT4G03645.1	280	81.0024	0	0
AT2G01170.2	1825	1626	30	10.9129
AT2G01170.1	1871	1672	0	0
AT2G43820.1	1744	1545	209	80.0125
AT5G40100.1	3520	3321	7	1.24672
AT5G41550.1	3297	3098	1	0.190923
AT4G09890.1	671	472	28	35.0878
AT5G10340.1	1338	1139	0	0
AT2G24190.2	1103	904	8	5.23434
AT2G24190.1	1174	975	0	0
AT3G09090.2	3173	2974	52.1406	10.3699
AT3G09090.3	2898	2699	36.8038	8.06548
AT3G09090.1	3283	3084	42.0556	8.06585
AT2G03565.1	319	120	0	0
AT1G17745.2	2360	2161	0.00137341	0.000375911
AT1G17745.1	2436	2237	484.04	127.984
AT4G00080.1	1009	810	21	15.3347
AT1G66090.1	1668	1469	13	5.23434
AT5G13380.1	2034	1835	0	0
AT3G48700.1	1232	1033	31	17.7501
AT3G55070.2	1971	1772	10.2301	3.41472
AT3G55070.1	1837	1638	41.7699	15.0831
AT1G01310.1	977	778	0	0
AT5G59430.5	2366	2167	0	0
AT5G59430.1	2162	1963	20.5607	6.19522
AT5G59430.2	2505	2306	2.09326e-08	5.36914e-09
AT5G59430.4	2355	2156	21.604	5.92688
AT5G59430.3	2268	2069	54.8353	15.6762
AT2G43960.1	1481	1282	0	0
AT1G02350.1	423	224	1	2.64054
AT2G29890.5	3087	2888	0	0
AT2G29890.4	2985	2786	29.9972	6.36853
AT2G29890.1	3021	2822	1.53981e-05	3.22739e-06
AT2G29890.2	3008	2809	0.00281458	0.000592654
AT2G29890.3	3074	2875	0	0
AT2G30870.1	1132	933	1048	664.385
AT3G10700.1	1862	1663	0	0
AT3G10700.2	1796	1597	33.9999	12.5925
AT3G10700.3	1383	1184	7.75394e-05	3.87357e-05
AT5G49440.1	1538	1339	216	95.4143
AT5G60440.1	2044	1845	1	0.320585
AT2G15440.1	1308	1109	7	3.73342
AT3G44900.1	2676	2477	1	0.238789
AT5G38020.1	1591	1392	114	48.4402
AT5G38020.2	1801	1602	0	0
AT1G05790.1	2184	1985	0	0
AT1G05790.3	2614	2415	43.6355	10.6872
AT1G05790.2	2605	2406	0	0
AT1G05790.4	2448	2249	3.36451	0.884855
AT3G05750.2	2443	2244	19	5.00808
AT3G05750.3	3004	2805	20	4.21733
AT3G05750.4	2681	2482	0	0
AT3G05750.1	3222	3023	0	0
AT3G21165.1	243	44.7603	0	0
AT3G12070.4	1268	1069	2.13577	1.18173
AT3G12070.3	1690	1491	0.0340181	0.013495
AT3G12070.1	2016	1817	5.04777	1.64318
AT3G12070.2	1659	1460	6.46504	2.61914
AT4G14660.3	762	563	7.40553	7.78015
AT4G14660.1	979	780	3.59447	2.72572
AT4G14660.2	1086	887	0	0
AT1G29740.2	3730	3531	0	0
AT1G29740.1	3237	3038	2	0.389388
AT3G26790.1	1603	1404	0	0
AT3G62440.1	1374	1175	0	0
AT3G61400.1	1472	1273	371.261	172.501
AT3G61400.2	1093	894	12.7387	8.42809
AT1G77380.1	1891	1692	15	5.24362
AT1G75710.1	1735	1536	42	16.1733
AT1G62620.2	1572	1373	1.81446	0.781658
AT1G62620.1	1674	1475	0	0
AT1G08315.1	1211	1012	29	16.9495
AT3G01320.2	4872	4673	40.3576	5.10822
AT3G01320.1	5037	4838	58.6424	7.16946
AT4G17500.1	1189	990	72	43.0167
AT2G37100.1	1542	1343	7	3.08292
AT2G46455.4	908	709	1	0.834246
AT2G46455.1	904	705	0	0
AT2G46455.3	910	711	0	0
AT2G46455.5	807	608	0	0
AT2G46455.2	1048	849	0	0
AT5G59870.1	780	581	179	182.229
AT4G36945.1	1490	1291	19	8.70498
AT2G30000.1	719	520	16	18.1994
AT5G19950.3	1783	1584	0	0
AT5G19950.1	1789	1590	0	0
AT5G19950.2	1747	1548	21	8.02396
AT1G67960.1	2251	2052	32	9.22386
AT2G19050.2	964	765	2	1.54635
AT2G19050.1	1275	1076	0	0
AT3G43610.2	3992	3793	14.5509	2.26907
AT3G43610.1	3989	3790	35.5229	5.54383
AT3G43610.3	3878	3679	31.9262	5.13283
AT4G05160.1	2198	1999	102	30.1806
AT2G12400.1	2188	1989	63	18.7347
AT3G21070.1	1968	1769	6.09042	2.03638
AT3G21070.3	1864	1665	0	0
AT3G21070.2	2042	1843	80.9096	25.9666
AT3G21070.4	1258	1059	0	0
AT5G22000.1	1958	1759	22.6987	7.63264
AT5G22000.4	1603	1404	0	0
AT5G22000.3	1841	1642	43.3454	15.6139
AT5G22000.2	1729	1530	97.9559	37.8686
AT2G34530.4	1151	952	0	0
AT2G34530.1	1056	857	0	0
AT2G34530.3	1222	1023	0	0
AT2G34530.2	929	730	0	0
AT2G34530.5	734	535	4	4.42228
AT1G24822.1	651	452	0	0
AT3G12203.3	1539	1340	0	0
AT3G12203.1	1399	1200	0	0
AT3G12203.2	1570	1371	0	0
AT1G31600.4	1700	1501	0	0
AT1G31600.1	2332	2133	0	0
AT1G31600.2	1638	1439	30.3374	12.4697
AT1G31600.3	2178	1979	30.0087	8.96896
AT1G20900.1	1547	1348	26	11.4084
AT5G06740.1	1965	1766	0	0
AT5G06740.2	2255	2056	5	1.43842
AT5G59170.1	1135	936	0	0
AT4G34990.1	1354	1155	4	2.04842
AT1G26230.4	1731	1532	0	0
AT1G26230.1	2046	1847	4.13002	1.32259
AT1G26230.3	1867	1668	18.6568	6.61579
AT1G26230.5	1604	1405	6.21315	2.61563
AT1G26230.2	1691	1492	0	0
AT3G46010.1	1049	850	29.5139	20.5375
AT3G46010.2	905	706	104.486	87.5375
AT1G75670.1	1027	828	0	0
AT1G75670.2	1048	849	27	18.8103
AT1G75670.3	985	786	0	0
AT4G18070.4	1312	1113	55.2374	29.3547
AT4G18070.2	1797	1598	12.7626	4.72394
AT4G18070.7	1486	1287	0	0
AT4G18070.1	1552	1353	0	0
AT4G18070.3	1345	1146	0	0
AT4G18070.5	1498	1299	0	0
AT4G18070.6	1484	1285	0	0
AT4G02450.2	1085	886	0	0
AT4G02450.1	1125	926	295	188.431
AT5G40790.1	1236	1037	0	0
AT1G49475.1	1024	825	5	3.58473
AT1G76370.1	1817	1618	0	0
AT5G38650.1	789	590	19.1579	19.206
AT5G15260.1	1518	1319	19	8.52019
AT5G15260.2	1588	1389	0	0
AT3G43740.1	1017	818	37	26.754
AT3G43740.2	1069	870	0	0
AT4G22000.1	780	581	45	45.8117
AT3G48890.1	1158	959	148	91.2816
AT3G14463.1	765	566	2.46861	2.57975
AT3G14463.2	627	428	0	0
AT5G33340.1	1577	1378	0	0
AT1G51910.1	2638	2439	0	0
AT1G80220.1	768	569	0	0
AT5G20120.2	1413	1214	0	0
AT5G20120.1	1324	1125	15	7.8864
AT5G15620.1	1468	1269	0	0
AT5G07270.1	2086	1887	61	19.1205
AT5G41970.1	1469	1270	104	48.4362
AT3G29639.2	773	574	2	2.06091
AT3G29639.1	945	746	0	0
AT3G62500.2	1692	1493	3.34004	1.32322
AT3G62500.1	1125	926	0	0
AT1G36970.1	1320	1121	0	0
AT1G01410.1	1086	887	0	0
AT5G23010.1	1729	1530	723.494	279.694
AT5G23010.3	1923	1724	57.4437	19.7081
AT5G23010.2	1857	1658	259.063	92.4188
AT5G46750.1	1587	1388	102	43.4661
AT1G80745.1	758	559	0	0
AT3G10310.1	3010	2811	0	0
AT3G10310.2	3321	3122	44	8.33604
AT2G07632.1	205	18.63	0	0
AT1G01170.2	503	304	0	0
AT1G01170.1	515	316	71	132.896
AT5G42040.1	972	773	0	0
AT1G06640.3	1272	1073	417.768	230.29
AT1G06640.1	2187	1988	106.382	31.6514
AT1G06640.2	1506	1307	44.8865	20.3133
AT1G02080.1	7461	7262	29.373	2.39239
AT1G02080.3	7495	7296	326.975	26.5076
AT1G02080.2	7572	7373	65.6518	5.26675
AT1G17800.1	545	346	0	0
AT1G74400.1	1465	1266	2	0.934408
AT1G74150.4	1921	1722	0	0
AT1G74150.2	2081	1882	0	0
AT1G74150.5	1857	1658	0	0
AT1G74150.6	1642	1443	0	0
AT1G74150.3	1882	1683	0	0
AT1G74150.1	1831	1632	1	0.362427
AT1G20380.2	2686	2487	25.9999	6.18353
AT1G20380.1	2614	2415	7.76893e-05	1.90276e-05
AT1G08180.1	958	759	8	6.23431
AT5G15480.1	1209	1010	0	0
AT4G35830.2	3366	3167	3.32949e-06	6.21828e-07
AT4G35830.1	3347	3148	1018	191.273
AT1G58090.1	1116	917	0	0
AT3G46600.3	1950	1751	44.1872	14.9262
AT3G46600.2	1893	1694	83.63	29.2004
AT3G46600.1	2381	2182	12.1828	3.30243
AT1G16250.1	1849	1650	12.6117	4.52095
AT1G16250.2	2225	2026	5.3883	1.57309
AT1G03920.3	2103	1904	9	2.79586
AT1G03920.1	2237	2038	0	0
AT1G03920.2	2164	1965	0	0
AT3G11402.1	2485	2286	6	1.55244
AT5G45490.1	1714	1515	54.8607	21.4185
AT5G45490.2	1355	1156	79.1393	40.4925
AT2G42725.1	878	679	0	0
AT2G18915.2	2344	2145	28.6957	7.91278
AT2G18915.1	2045	1846	13.3043	4.26287
AT3G25750.1	1047	848	0	0
AT3G25750.2	1089	890	0	0
AT1G67550.1	3283	3084	81	15.535
AT5G56270.1	3035	2836	24	5.00547
AT5G59310.1	830	631	6	5.62422
AT3G19520.1	1397	1198	0	0
AT3G19520.4	1501	1302	0	0
AT3G19520.2	1241	1042	30.8006	17.4836
AT3G19520.3	1411	1212	10.1994	4.97751
AT3G32047.1	1567	1368	2.12246	0.917686
AT3G20470.1	1060	861	65	44.653
AT3G42150.2	974	775	1.69565	1.29412
AT3G42150.1	764	565	34.3044	35.9121
AT3G42150.3	1465	1266	0	0
AT1G59780.2	3051	2852	8.64242	1.79236
AT1G59780.1	2721	2522	3.35758	0.787446
AT1G67370.1	2145	1946	3	0.91184
AT4G02890.4	1340	1141	318.475	165.093
AT4G02890.1	927	728	105.329	85.5771
AT4G02890.3	1499	1300	15.6335	7.11301
AT4G02890.2	977	778	23.7016	18.0193
AT5G54148.1	1103	904	3	1.96288
AT5G23370.1	1076	877	4	2.69774
AT5G58620.1	2580	2381	79	19.6249
AT3G26340.1	1253	1054	43	24.1306
AT3G04090.1	1292	1093	145	78.4672
AT1G14345.1	1010	811	161	117.421
AT4G03205.2	1738	1539	2.09002	0.803254
AT4G03205.1	1406	1207	17.91	8.77663
AT1G11545.1	1217	1018	44	25.565
AT1G28375.1	691	492	0	0
AT4G00155.1	333	134	0	0
AT5G19240.1	1392	1193	119	58.9993
AT1G30515.1	740	541	1	1.09331
AT1G12470.1	3323	3124	115	21.7734
AT5G07000.1	1649	1450	55	22.4355
AT1G09190.1	1614	1415	7	2.92605
AT1G54773.1	192	14.0216	0	0
AT3G16700.4	1149	950	0	0
AT3G16700.1	920	721	0	0
AT3G16700.3	1319	1120	0	0
AT3G16700.2	984	785	8	6.02782
AT1G66050.1	2227	2028	16.7306	4.8796
AT5G60310.1	2138	1939	6	1.83026
AT5G59610.2	953	754	19.9612	15.6587
AT5G59610.4	3247	3048	0	0
AT5G59610.1	2938	2739	11.0388	2.3838
AT5G59610.5	2942	2743	0	0
AT5G59610.3	3280	3081	0	0
ATCG01310.1	825	626	16.5	15.5901
AT1G55840.1	1772	1573	61.7964	23.2367
AT1G55840.2	1492	1293	81.2036	37.1464
AT4G26480.1	1842	1643	94.4253	33.9931
AT4G26480.2	2025	1826	2.11839	0.68619
AT4G26480.3	1233	1034	14.4563	8.26947
AT2G27780.1	1107	908	0	0
AT2G21690.1	354	155	0	0
AT2G22060.1	1154	955	0	0
AT3G49580.1	708	509	4.65489	5.40919
AT3G49580.3	444	245	13.5486	32.7091
AT3G49580.2	459	260	17.7965	40.4857
AT5G58230.1	1626	1427	86	35.6463
AT5G25280.1	2532	2333	33.9757	8.61379
AT5G25280.3	2686	2487	0	0
AT5G25280.2	2120	1921	133.37	41.0649
AT5G60070.1	2052	1853	0	0
AT3G04230.1	989	790	15	11.2306
AT5G14730.1	1688	1489	27	10.7253
AT5G44170.1	1159	960	19	11.7064
AT3G07040.1	3701	3502	20	3.37796
AT3G18140.1	1313	1114	119	63.1833
AT3G18140.2	1320	1121	0	0
AT3G48450.2	735	536	5.47368	6.04025
AT3G48450.1	887	688	4.52632	3.89132
AT3G42780.1	531	332	0	0
AT1G01580.2	2850	2651	0	0
AT1G01580.1	2635	2436	143	34.7215
AT1G64690.2	1580	1381	0	0
AT1G64690.1	1569	1370	0	0
AT1G64690.3	1455	1256	0	0
AT1G64690.4	1205	1006	6	3.52772
AT2G28810.2	1725	1526	0	0
AT2G28810.1	1545	1346	44	19.3352
AT1G72650.1	2483	2284	75	19.4225
AT1G72650.2	2501	2302	0	0
AT1G19520.1	2617	2418	110	26.9077
AT1G19520.2	1567	1368	0	0
AT3G02150.1	1703	1504	3.65219	1.4363
AT3G02150.2	1795	1596	17.3478	6.42913
AT1G48490.1	4341	4142	69.6153	9.94111
AT1G48490.2	4366	4167	0.0784843	0.0111404
AT1G48490.4	4374	4175	36.7531	5.20689
AT1G48490.3	4426	4227	13.5531	1.89647
AT4G00163.1	516	317	3.58019	6.68016
AT3G10820.2	2211	2012	0	0
AT3G10820.1	1926	1727	9	3.08241
AT3G18290.1	4495	4296	766	105.464
AT2G20680.1	2040	1841	18	5.78308
AT3G19760.1	1760	1561	272	103.064
AT5G07020.1	1130	931	261	165.818
AT4G31760.1	981	782	0	0
AT5G39720.1	703	504	0	0
AT5G39720.2	789	590	0	0
AT1G18600.1	1583	1384	44	18.8043
AT2G44120.1	1531	1332	179.89	79.8811
AT2G44120.2	1291	1092	251.11	136.013
AT4G32300.1	3123	2924	79	15.9805
AT3G62130.2	2077	1878	0	0
AT3G62130.1	2006	1807	84	27.4955
AT1G25112.1	777	578	0	0
AT1G10717.1	273	74.0093	0	0
AT1G24510.2	2200	2001	0	0
AT1G24510.3	1894	1695	0	0
AT1G24510.1	1986	1787	445	147.291
AT5G56870.1	3812	3613	63	10.3137
AT5G11690.1	912	713	17	14.1026
AT1G51450.1	1926	1727	37	12.6721
AT3G55860.1	1367	1168	0	0
AT3G55860.2	1332	1133	0	0
AT5G26622.2	772	573	0	0
AT5G26622.1	1497	1298	39	17.7717
AT5G56650.1	1701	1502	25.5039	10.0433
AT5G56650.2	1785	1586	55.4961	20.6966
AT1G33612.1	2138	1939	5	1.52522
AT3G47800.1	1450	1251	97	45.8622
AT3G46190.1	929	730	0	0
AT3G46190.2	991	792	0	0
AT2G34520.1	987	788	46	34.528
AT1G60190.1	2422	2223	5	1.33036
AT3G61750.2	2009	1810	11.4878	3.75403
AT3G61750.1	1932	1733	21.5122	7.34221
AT3G30370.1	540	341	0	0
AT1G31430.1	1734	1535	2	0.770658
AT1G31430.2	1810	1611	0	0
AT3G49890.2	879	680	5.0365	4.38086
AT3G49890.1	1016	817	5.9635	4.31737
AT5G45130.2	1423	1224	0	0
AT5G45130.1	1317	1118	114	60.3119
AT5G38490.1	1461	1262	0	0
AT1G07485.1	662	463	3	3.83249
AT5G55900.2	1164	965	7	4.29053
AT5G55900.1	1570	1371	0	0
AT2G37510.1	663	464	4.84404	6.1749
AT2G37510.2	738	539	3.15596	3.46325
AT5G25754.1	3562	3363	85.8015	15.0907
AT5G01810.2	2214	2015	148.201	43.5027
AT5G01810.3	2079	1880	0	0
AT5G01810.1	2443	2244	9.79913	2.58288
AT2G42440.1	1008	809	0	0
AT3G57490.1	1236	1037	58	33.0818
AT3G63210.1	1871	1672	59	20.8716
AT1G76530.1	1512	1313	0	0
AT1G76530.3	1152	953	3	1.86195
AT1G76530.2	1506	1307	0	0
AT3G23660.2	2646	2447	50.4125	12.1855
AT3G23660.1	2726	2527	31.5875	7.3935
AT1G10750.1	2056	1857	13.535	4.31108
AT1G10750.2	1370	1171	1.46501	0.739989
AT1G12000.1	2108	1909	360	111.542
AT1G55490.2	2158	1959	882.93	266.583
AT1G55490.4	2379	2180	0	0
AT1G55490.3	2396	2197	0	0
AT1G55490.1	2087	1888	516.724	161.881
AT1G55490.5	2362	2163	0	0
AT4G10030.1	1736	1537	58	22.32
AT4G34020.2	1643	1444	2.85048e-05	1.16759e-05
AT4G34020.4	1334	1135	21.0392	10.9641
AT4G34020.3	1483	1284	0.149812	0.0690115
AT4G34020.1	1812	1613	43.8109	16.0653
AT1G68840.1	1801	1602	136.88	50.5379
AT1G68840.2	1485	1286	228.12	104.921
AT2G16270.1	2717	2518	31	7.28193
AT5G59040.1	726	527	0	0
AT2G24390.2	819	620	0.00682113	0.00650736
AT2G24390.1	868	669	12.9932	11.4876
AT2G24390.3	1030	831	0	0
AT5G62520.2	1700	1501	3.15933	1.24496
AT5G62520.1	1700	1501	3.15933	1.24496
AT1G04590.1	1409	1210	52	25.419
AT1G04590.2	1351	1152	0	0
AT2G47810.1	961	762	0	0
AT5G23930.1	1753	1554	7	2.66433
AT1G47230.2	1549	1350	15.5	6.79107
AT1G47230.1	1549	1350	15.5	6.79107
AT3G04855.1	328	129	0	0
AT3G06770.3	2189	1990	0	0
AT3G06770.5	1715	1516	39.8057	15.5305
AT3G06770.2	2295	2096	3.19429	0.901413
AT3G06770.4	2202	2003	0	0
AT3G06770.1	1705	1506	0	0
AT3G24250.1	703	504	0	0
AT5G67310.1	1783	1584	2.01683	0.753102
AT2G35720.1	2089	1890	47	14.7088
AT2G07722.1	420	221	0	0
AT2G19990.1	832	633	6	5.60645
AT5G61660.1	1293	1094	6.6764	3.60965
AT2G39920.1	1171	972	0	0
AT2G39920.3	1135	936	0	0
AT2G39920.4	978	779	2	1.51856
AT2G39920.2	1168	969	0	0
AT1G55700.1	2050	1851	0	0
AT5G17750.1	1179	980	0	0
AT3G56680.1	1559	1360	165	71.7605
AT1G09310.1	989	790	1101	824.329
AT3G50200.1	1004	805	3	2.20427
AT1G53900.1	1959	1760	0	0
AT1G53900.3	2014	1815	0	0
AT1G53900.2	2048	1849	0	0
AT2G44240.1	1519	1320	0	0
AT1G68200.6	924	725	0	0
AT1G68200.3	1422	1223	0	0
AT1G68200.2	1027	828	0	0
AT1G68200.4	1524	1325	0	0
AT1G68200.5	1471	1272	0	0
AT1G68200.1	1526	1327	0	0
AT5G49000.1	1111	912	8.00984	5.1948
AT5G49000.2	1416	1217	3.99016	1.93928
AT1G68290.1	1094	895	5	3.30436
AT1G47970.1	1246	1047	114	64.4019
AT5G13860.1	1545	1346	14	6.1521
AT2G46860.1	979	780	4	3.03323
AT5G06645.1	617	418	2.23698	3.16539
AT5G10050.1	1011	812	16	11.6548
AT4G24973.1	405	206	0	0
AT2G35680.1	1840	1641	165	59.4724
AT4G24070.1	301	102	0	0
AT1G10230.1	477	278	16	34.042
AT2G06425.1	643	444	0	0
AT5G14640.2	1607	1408	24.3519	10.2299
AT5G14640.1	1894	1695	147.648	51.5227
AT3G52030.1	1365	1166	11.5308	5.84926
AT3G52030.2	1422	1223	15.4692	7.48138
AT3G54940.2	1391	1192	0	0
AT3G54940.3	1447	1248	0	0
AT3G05080.1	374	175	0	0
AT4G21585.6	1169	970	4.2438	2.58776
AT4G21585.5	1567	1368	3.59616	1.55487
AT4G21585.3	1350	1151	0	0
AT4G21585.1	1295	1096	6.56194e-08	3.54129e-08
AT4G21585.4	993	794	5.16004	3.84391
AT4G21585.2	1586	1387	6.29084e-07	2.6827e-07
AT1G52260.1	1957	1758	17	5.71966
AT5G60720.1	2414	2215	9	2.40331
AT4G04210.1	1720	1521	118	45.8874
AT5G07990.1	1929	1730	156	53.3358
AT2G45310.1	1962	1763	50	16.7748
AT1G06670.2	5080	4881	29.9728	3.6321
AT1G06670.1	5210	5011	154.027	18.1808
AT4G23660.3	1743	1544	0	0
AT4G23660.4	1746	1547	20.6971	7.91332
AT4G23660.1	2013	1814	4.59106	1.49698
AT4G23660.5	2016	1817	0.711885	0.231737
AT4G23660.2	1818	1619	0	0
AT4G07408.1	632	433	0	0
AT5G66630.1	2412	2213	12.0624	3.22399
AT5G19280.2	2164	1965	0.0004965	0.00014945
AT5G19280.1	2144	1945	50.9995	15.5091
AT5G19650.1	954	755	1	0.783418
AT1G05205.1	617	418	28	39.6207
AT5G59180.1	1003	804	30	22.0702
AT1G69370.1	1261	1062	63	35.0878
AT3G57960.1	672	473	0	0
AT4G13580.1	955	756	9	7.04143
AT5G46395.1	222	27.8721	0	0
AT1G53380.5	1976	1777	0	0
AT1G53380.3	1987	1788	25.5429	8.44972
AT1G53380.1	2137	1938	17.6182	5.37709
AT1G53380.4	1917	1718	45.839	15.7816
AT1G53380.2	2562	2363	0	0
AT3G27380.1	2546	2347	111.565	28.1161
AT3G27380.2	2525	2326	79.6533	20.2551
AT5G28910.1	2193	1994	0	0
AT5G28910.2	2101	1902	7	2.17685
AT1G68935.1	814	615	1.25021	1.20239
AT2G43610.1	1279	1080	208	113.915
AT5G40000.1	1691	1492	0	0
AT4G31080.2	1909	1710	1.85027e-05	6.39999e-06
AT4G31080.1	1956	1757	103	34.6741
AT1G09245.1	520	321	0	0
AT4G10603.1	461	262	0	0
AT4G32140.1	1775	1576	32	12.0098
AT1G76728.1	102	4.33389	0	0
AT4G11080.1	2188	1989	24	7.13702
AT2G27750.1	546	347	0	0
AT5G06450.1	1088	889	23	15.3026
AT3G12150.1	1888	1689	47	16.4592
AT4G34450.1	4107	3908	688	104.13
AT4G25020.1	1644	1445	3	1.22799
AT3G44910.1	2313	2114	0	0
AT5G47870.1	848	649	111	101.162
AT4G30790.1	5298	5099	127.982	14.8458
