target_id	length	eff_length	est_counts	tpm
AT1G02960.5	1848	1649	19.4292	3.14457
AT1G02960.6	1833	1634	0	0
AT1G02960.3	1821	1622	0	0
AT4G30550.1	1109	910	95	27.8619
AT4G14220.1	1593	1394	96	18.3796
AT1G64800.1	909	710	0	0
AT5G01220.1	2124	1925	420.435	58.2903
AT5G01220.2	2221	2022	11.5651	1.5265
AT1G36030.1	243	44.7603	0	0
AT4G12730.1	1854	1655	1202	193.836
AT2G33796.1	330	131	0	0
AT4G22475.1	1888	1689	1539.66	243.29
AT4G22475.2	2090	1891	6.19367	0.874148
AT3G49050.1	2460	2261	75	8.85297
AT5G17280.1	597	398	51.0242	34.2154
AT1G17580.1	5142	4943	320	17.2778
AT2G35430.1	1197	998	18	4.8136
AT1G76410.1	989	790	13	4.39182
AT1G02030.1	2135	1936	1	0.137855
AT3G14690.2	2338	2139	20.1792	2.51781
AT3G14690.1	2126	1927	294.147	40.7391
AT5G46360.1	976	777	1	0.343484
AT5G46360.2	1083	884	0	0
AT1G22060.1	6654	6455	423.829	17.5235
AT1G22060.2	6190	5991	3.17144	0.141282
AT5G53170.1	2827	2628	598	60.7301
AT4G34180.1	1518	1319	369	74.6637
AT2G29840.1	882	683	0	0
AT3G59800.2	1198	999	11.4775	3.06626
AT3G59800.1	1105	906	33.5225	9.87498
AT2G44530.2	1568	1369	60.3008	11.7557
AT2G44530.1	1636	1437	88.6992	16.4737
AT4G28440.1	1036	837	277	88.3248
AT3G22360.1	1229	1030	0	0
AT4G27180.2	2585	2386	171.037	19.1314
AT4G27180.1	2802	2603	95.9631	9.83917
AT2G24470.1	279	80.003	0	0
AT2G43840.2	1511	1312	0	0
AT2G43840.1	1476	1277	20	4.17991
AT5G03780.1	1530	1331	0.000220275	4.41688e-05
AT5G03780.2	1517	1318	8.503	1.72181
AT5G03780.3	1207	1008	3.49678	0.92584
AT3G63390.1	936	737	55	19.917
AT1G27350.1	862	663	122.828	49.4439
AT5G11670.1	2434	2235	795.969	95.0489
AT4G03280.2	1064	865	16.3156	5.03402
AT4G03280.1	1004	805	3182.68	1055.18
AT3G20935.1	1739	1540	5.23014	0.906401
AT1G79150.1	2841	2642	218	22.0217
AT3G28510.1	1960	1761	100	15.1554
AT4G24200.1	4041	3842	196	13.6153
AT4G24200.2	4081	3882	8.67855e-06	5.9665e-07
AT2G19380.1	2299	2100	17	2.16052
AT1G68460.1	1736	1537	0	0
AT3G21080.1	1220	1021	36	9.41033
AT2G40810.2	1581	1382	8.71921e-05	1.68383e-05
AT2G40810.3	941	742	4.50782	1.6214
AT2G40810.1	1628	1429	23.4921	4.3875
AT5G65930.3	4109	3910	87.3126	5.95976
AT5G65930.1	4161	3962	204.687	13.7881
AT5G65930.2	4216	4017	7.39079e-05	4.9104e-06
AT3G26135.1	318	119	0	0
AT5G59305.2	589	390	0	0
AT5G59305.1	517	318	0	0
AT1G14000.1	1805	1606	303	50.353
AT2G47510.3	2020	1821	544.358	79.7816
AT2G47510.2	2219	2020	37.1341	4.90625
AT2G47510.1	2231	2032	285.277	37.469
AT1G65160.1	515	316	0	0
AT1G76780.2	6923	6724	21.001	0.833567
AT1G76780.3	5931	5732	0	0
AT1G76780.1	5750	5551	0	0
AT5G25120.1	2017	1818	55.535	8.1527
AT5G39910.1	1122	923	0	0
AT3G27260.2	3253	3054	0.0165079	0.00144262
AT3G27260.4	3041	2842	0	0
AT3G27260.1	3313	3114	323.669	27.7403
AT3G27260.3	3284	3085	80.3145	6.94812
AT4G05250.1	957	758	0	0
AT5G17500.1	1786	1587	0	0
AT1G80920.1	1016	817	712	232.587
AT2G30550.1	1922	1723	12.4926	1.93507
AT2G30550.2	2268	2069	86.5074	11.1589
AT5G36330.1	369	170	0	0
AT1G17920.1	3195	2996	33.5373	2.98755
AT1G17920.2	2927	2728	14.4627	1.41492
AT3G05950.1	925	726	0	0
AT3G29030.1	1427	1228	138	29.9922
AT1G15760.1	1051	852	21	6.57821
AT4G33960.1	615	416	19	12.1896
AT5G47820.1	4039	3840	15.5001	1.07729
AT5G47820.2	3956	3757	410.5	29.1608
AT5G20380.2	2067	1868	44.832	6.4053
AT5G20380.1	1942	1743	218.168	33.4058
AT5G48190.1	1270	1071	6.7571	1.68383
AT1G48950.1	2266	2067	116	14.9777
AT3G54120.1	962	763	25	8.74467
AT1G07710.1	1825	1626	0	0
AT1G07710.2	1765	1566	9	1.53384
AT2G05220.1	959	760	236.667	83.1099
AT2G05220.2	730	531	712.239	357.98
AT3G56030.1	1360	1161	10	2.29877
AT5G02910.1	1624	1425	37	6.92971
AT5G02910.3	1789	1590	0	0
AT5G02910.2	1789	1590	0	0
AT1G19320.1	864	665	1	0.401334
AT4G12334.1	342	143	0	0
AT1G04105.1	402	203	1.86313	2.44949
AT5G45930.1	1534	1335	293	58.5753
ATMG00200.1	324	125	0	0
AT2G25100.2	1174	975	1.11394e-06	3.04919e-07
AT2G25100.1	1287	1088	77	18.8882
AT2G07692.1	839	640	0	0
AT4G26600.8	2528	2329	0	0
AT4G26600.7	2564	2365	11.814	1.33319
AT4G26600.4	2628	2429	0	0
AT4G26600.5	2550	2351	0	0
AT4G26600.1	2528	2329	38.6335	4.42713
AT4G26600.6	2657	2458	0	0
AT4G26600.2	2813	2614	0	0
AT4G26600.3	2632	2433	48.5525	5.32596
AT5G23650.1	1096	897	0	0
AT5G38930.1	905	706	41.0529	15.5191
AT1G09420.2	2237	2038	0	0
AT1G09420.1	2160	1961	65	8.84635
AT5G08670.1	2077	1878	2597.12	369.084
AT3G07650.1	2050	1851	0	0
AT3G07650.4	2032	1833	0	0
AT3G07650.2	1840	1641	1.10257	0.179319
AT3G07650.3	1837	1638	7.89743	1.28677
AT4G28485.2	603	404	0	0
AT4G28485.1	584	385	1	0.693214
AT1G25270.1	1068	869	0	0
AT3G55770.4	1405	1206	41.8966	9.27171
AT3G55770.1	1166	967	253.807	70.0496
AT3G55770.2	943	744	203.998	73.1782
AT3G55770.5	1050	851	0	0
AT3G55770.7	1082	883	0	0
AT3G55770.3	1042	843	66.1227	20.9339
AT3G55770.6	1246	1047	11.175	2.84858
AT3G29280.2	742	543	0	0
AT3G29280.1	757	558	18	8.60927
AT5G53790.1	1143	944	0	0
AT3G45525.1	354	155	0	0
AT1G18335.1	1275	1076	30	7.4411
AT1G18335.2	1334	1135	0	0
AT1G18335.3	1392	1193	0	0
AT5G42330.1	892	693	15	5.77678
AT1G28020.1	1519	1320	0	0
AT2G10940.1	1488	1289	8360.29	1731
AT2G10940.2	1692	1493	120.707	21.5775
AT1G23965.1	1178	979	1.02169	0.278526
AT1G70220.2	850	651	0	0
AT1G70220.1	945	746	0	0
AT1G60890.1	3168	2969	71.256	6.4053
AT1G60890.2	2918	2719	52.744	5.17716
AT2G28790.1	1095	896	278.524	82.9626
AT2G28790.2	1242	1043	35.4762	9.0778
AT2G06565.1	210	20.9285	0	0
AT2G25970.1	2222	2023	664	87.5992
ATMG00220.1	1182	983	0	0
AT2G31060.1	2346	2147	139.409	17.3295
AT2G31060.3	2592	2393	0	0
AT2G31060.2	2478	2279	103.591	12.1312
AT1G07110.1	2789	2590	723	74.5018
AT5G20430.1	517	318	0	0
AT5G01470.7	1099	900	5.42154	1.60771
AT5G01470.1	1101	902	0	0
AT5G01470.4	1156	957	0	0
AT5G01470.6	1124	925	0	0
AT5G01470.5	1085	886	0	0
AT5G01470.2	1040	841	10.836	3.43876
AT5G01470.3	1106	907	13.7424	4.04375
AT1G05970.1	861	662	19.9957	8.06132
AT1G05970.2	1142	943	6.00432	1.69934
AT2G21440.1	3441	3242	259	21.3214
AT2G43860.1	1443	1244	0	0
AT1G66260.1	1363	1164	384.343	88.1239
AT1G66260.2	1312	1113	59.6572	14.3053
AT4G25790.1	898	699	14	5.34538
AT1G70600.1	959	760	1484.43	521.284
AT3G02970.1	1290	1091	0	0
AT2G19730.3	750	551	173.705	84.1374
AT2G19730.1	722	523	618.126	315.43
AT2G19730.2	812	613	519.169	226.035
AT1G73700.1	1716	1517	9	1.58338
AT1G52565.1	1078	879	6	1.82176
AT1G20830.1	1329	1130	77	18.1861
AT1G20830.2	1315	1116	0	0
AT3G31430.1	1011	812	0	0
AT5G41600.1	1411	1212	180	39.6367
AT1G76900.3	1609	1410	243.445	46.0797
AT1G76900.1	2740	2541	6.9999	0.735217
AT1G76900.2	2499	2300	56.555	6.56253
AT1G10130.1	3534	3335	275	22.0072
AT3G11870.1	1665	1466	0	0
AT3G13560.3	2190	1991	85.472	11.4573
AT3G13560.5	2598	2399	0	0
AT3G13560.2	2201	2002	69.528	9.2688
AT3G13560.1	2175	1976	1.21763e-06	1.64458e-07
AT3G13560.4	2609	2410	0	0
AT5G03070.1	2056	1857	42	6.03623
AT3G60560.1	321	122	0	0
AT4G16845.2	1884	1685	0	0
AT4G16845.1	1782	1583	96	16.1852
AT1G26680.4	3335	3136	0.000524133	4.4606e-05
AT1G26680.1	3308	3109	5.75677	0.494181
AT1G26680.2	2957	2758	0	0
AT1G26680.3	2877	2678	0	0
AT1G26680.5	2794	2595	4.7802e-06	4.91628e-07
AT1G26680.6	2768	2569	0.242701	0.0252136
AT5G57400.2	1052	853	2	0.625762
AT5G57400.1	1068	869	0	0
AT3G50820.1	1327	1128	3335	789.069
AT4G25650.2	1844	1645	25.5042	4.13784
AT4G25650.1	1912	1713	271.496	42.2994
AT1G56553.1	375	176	0	0
AT3G04730.1	2025	1826	663	96.9038
AT2G24060.1	1508	1309	311.863	63.5847
AT5G01870.1	693	494	292	157.755
AT1G78200.2	1272	1073	74.0328	18.4142
AT1G78200.4	1441	1242	0	0
AT1G78200.5	1345	1146	0	0
AT1G78200.3	1746	1547	3.26371	0.563054
AT1G78200.1	1368	1169	0	0
AT2G40995.1	338	139	0	0
AT2G40995.2	312	113	0	0
AT2G26300.1	2034	1835	200	29.0885
AT2G26300.2	2386	2187	0	0
AT2G45480.2	1846	1647	0	0
AT2G45480.3	1764	1565	8.23599	1.40452
AT2G45480.1	1656	1457	17.764	3.25394
AT1G50950.2	1975	1776	0	0
AT1G50950.1	2091	1892	26	3.66759
AT3G51490.3	2668	2469	0	0
AT3G51490.2	2582	2383	0	0
AT3G51490.1	2190	1991	9	1.20642
AT5G19860.1	1207	1008	161	42.6279
AT4G15715.1	733	534	0	0
AT1G54610.2	2209	2010	54.1354	7.18809
AT1G54610.3	2081	1882	234.713	33.2848
AT1G54610.1	2278	2079	69.1512	8.87715
AT4G11720.1	2248	2049	5	0.651263
AT5G49980.1	2523	2324	399	45.821
AT3G19140.1	426	227	0	0
AT4G18010.2	2584	2385	26.7814	2.99691
AT4G18010.1	2559	2360	184.219	20.8329
AT2G43650.1	2450	2251	227	26.914
AT5G48280.1	438	239	0	0
AT3G51420.1	2064	1865	226	32.3413
AT3G60680.1	2147	1948	37	5.06922
AT1G67040.2	3269	3070	34.292	2.98115
AT1G67040.1	3101	2902	57.708	5.30721
AT5G26280.3	1455	1256	98.5098	20.9323
AT5G26280.2	1166	967	190.912	52.6908
AT5G26280.1	1353	1154	235.835	54.542
AT3G02850.3	1877	1678	0	0
AT3G02850.1	2776	2577	10.6488	1.10284
AT3G02850.2	2534	2335	2.35124	0.268744
AT3G44695.1	798	599	0	0
AT2G45820.1	932	733	349	127.072
AT1G32700.2	1359	1160	11.9243	2.74348
AT1G32700.1	1360	1161	248.076	57.027
AT1G16220.1	2084	1885	40	5.66339
AT1G04350.1	2066	1867	174	24.8733
AT3G22120.2	1703	1504	859.429	152.507
AT3G22120.1	1360	1161	5590.57	1285.14
AT1G23770.1	1053	854	0	0
AT5G52890.1	1599	1400	0.00162289	0.000309378
AT5G52890.2	1683	1484	15.9984	2.8772
AT3G48530.1	1627	1428	312	58.3115
AT5G03220.1	850	651	55.5554	22.7758
AT1G68510.1	1352	1153	0	0
AT3G28360.1	3794	3595	0	0
AT3G11630.1	1176	977	2879	786.457
AT5G13760.1	2403	2204	107	12.9569
AT1G16350.1	1930	1731	327	50.4172
AT2G40300.1	1252	1053	32	8.11054
AT3G16300.1	813	614	7	3.04269
AT3G56620.1	1472	1273	3	0.628957
AT3G10980.1	3088	2889	148	13.6723
AT4G19760.1	1110	911	0	0
AT1G79650.4	1635	1436	5.07168e-08	9.42596e-09
AT1G79650.3	1493	1294	47.9936	9.89868
AT1G79650.1	1760	1561	151.99	25.986
AT1G79650.2	1742	1543	0.0167812	0.00290258
AT5G42090.1	2560	2361	537	60.7025
AT1G10840.2	1471	1272	8.76228e-06	1.83848e-06
AT1G10840.1	1585	1386	616	118.617
AT1G01790.2	4237	4038	244.933	16.1886
AT1G01790.1	4259	4060	1193.14	78.432
AT5G20580.2	1564	1365	48	9.38505
AT5G20580.1	1421	1222	0	0
AT1G77640.1	1173	974	7	1.91808
AT5G61070.1	2266	2067	12.2156	1.57725
AT3G59290.1	3806	3607	142.995	10.5804
AT4G03410.2	1883	1684	0	0
AT4G03410.1	1906	1707	44.3502	6.9341
AT3G53440.1	1961	1762	34	5.14993
AT3G53440.2	1956	1757	0	0
AT3G05030.2	2246	2047	83.5435	10.8924
AT3G05030.4	2588	2389	9.20972	1.02887
AT3G05030.1	2571	2372	1.99978	0.225007
AT3G05030.3	2797	2598	19.247	1.9772
AT5G24710.1	4688	4489	643	38.2287
AT3G11591.1	443	244	4	4.3752
AT4G35390.1	1367	1168	14	3.19899
AT4G11660.1	2267	2068	89.275	11.5215
AT5G55160.1	757	558	308	147.314
AT5G55160.2	691	492	1.65362e-05	8.9701e-06
AT2G36370.1	3003	2804	35	3.33133
AT1G72920.1	1217	1018	13.4761	3.533
AT5G03290.1	1473	1274	490.7	102.796
AT4G08800.1	858	659	0	0
AT1G79550.2	1736	1537	1719.2	298.525
AT1G79550.1	1719	1520	223.798	39.2954
AT2G39350.1	2667	2468	137.018	14.817
AT3G08980.4	922	723	4.20896	1.55369
AT3G08980.3	926	727	0	0
AT3G08980.1	788	589	0	0
AT3G08980.5	891	692	0	0
AT3G08980.2	989	790	11.791	3.98339
AT3G59270.1	1056	857	6	1.86852
AT5G35200.2	2375	2176	15.2562	1.87118
AT5G35200.1	2252	2053	313.744	40.7863
AT5G18170.1	1851	1652	195.892	31.6471
AT1G78635.1	854	655	0	0
AT1G78400.1	1302	1103	0	0
AT4G20890.1	2180	1981	435.286	58.6433
AT2G29930.1	1982	1783	0	0
AT2G29930.3	1731	1532	0	0
AT2G29930.2	1492	1293	0	0
AT5G13220.6	1898	1699	0	0
AT5G13220.7	1759	1560	0	0
AT5G13220.5	1799	1600	0	0
AT5G13220.1	1384	1185	6.51099	1.46641
AT5G13220.4	1202	1003	11.489	3.0571
AT5G13220.2	1854	1655	0	0
AT5G13220.3	1437	1238	0	0
AT1G29220.2	1273	1074	0	0
AT1G29220.1	1365	1166	76	17.3957
AT4G17460.1	1444	1245	139	29.7971
AT2G37220.1	1488	1289	3439	712.045
AT1G64870.1	915	716	0	0
AT4G22390.2	1548	1349	4	0.791364
AT4G22390.1	1408	1209	0	0
AT4G05270.1	390	191	0	0
AT3G14050.1	2850	2651	711	71.5794
AT4G14700.1	2588	2389	5.07958	0.567466
AT5G03995.1	455	256	9	9.38276
AT2G32500.2	1075	876	80.8564	24.6342
AT2G32500.1	1153	954	19.1436	5.35553
AT5G02540.1	1433	1234	34	7.35346
AT2G36650.1	1344	1145	9	2.09781
AT1G65486.1	394	195	20.6818	28.3062
AT1G65486.4	347	148	5.43528	9.8014
AT1G65486.2	800	601	3.14583	1.39698
AT1G65486.3	794	595	9.73713	4.36759
AT3G20260.1	2572	2373	149	16.7578
AT4G14920.1	4000	3801	104.671	7.34946
AT4G14920.3	3534	3335	86.6502	6.93429
AT4G14920.2	4215	4016	18.6791	1.24134
AT5G57930.1	1575	1376	0	0
AT5G57930.2	1602	1403	444	84.4605
AT5G60140.1	1364	1165	0	0
AT3G03040.1	1960	1761	102	15.4586
AT3G58850.1	1041	842	30	9.50905
AT4G00990.1	2916	2717	115.752	11.3702
AT4G00990.2	3057	2858	44.2479	4.13198
AT4G00990.3	2880	2681	0	0
AT3G50610.2	964	765	0	0
AT3G50610.1	690	491	0	0
AT1G63110.1	1954	1755	0	0
AT1G63110.3	1843	1644	57.9092	9.40099
AT1G63110.2	1790	1591	105.091	17.6288
AT5G37250.1	579	380	0	0
AT5G37250.2	688	489	0	0
AT5G07590.3	1990	1791	17.0572	2.5418
AT5G07590.1	1885	1686	5.35224	0.847239
AT5G07590.2	1905	1706	1.65139e-05	2.58343e-06
AT5G07590.4	1570	1371	46.5905	9.0696
AT5G28237.2	2121	1922	0	0
AT5G28237.1	1644	1445	1	0.184697
AT1G47960.1	1528	1329	0	0
AT1G47960.2	875	676	33	13.0285
AT3G61700.3	2414	2215	0	0
AT3G61700.4	2259	2060	14.2798	1.85005
AT3G61700.1	2036	1837	107.742	15.6533
AT3G61700.2	2051	1852	60.9778	8.78737
AT4G12550.1	691	492	77.6389	42.1155
AT1G63980.2	1502	1303	119.52	24.4807
AT1G63980.1	1577	1378	401.039	77.6721
AT1G09840.2	1791	1592	62.7188	10.5144
AT1G09840.8	2049	1850	0	0
AT1G09840.5	1935	1736	0	0
AT1G09840.9	1828	1629	76.3023	12.501
AT1G09840.1	2128	1929	32.2486	4.46177
AT1G09840.4	2120	1921	0	0
AT1G09840.6	1973	1774	0	0
AT1G09840.10	1678	1479	21.3526	3.8531
AT1G09840.7	2199	2000	19.1889	2.56064
AT1G09840.11	1300	1101	31.1887	7.56029
AT1G09840.3	2195	1996	0	0
AT4G14880.1	1496	1297	153.596	31.6059
AT4G14880.2	1366	1167	785.937	179.74
AT4G14880.4	1458	1259	2.12631	0.450743
AT4G14880.3	1455	1256	9.34027	1.98471
AT4G14880.5	1691	1492	0	0
AT3G23325.1	588	389	46	31.56
AT5G49820.1	2046	1847	245	35.402
AT1G14530.1	1582	1383	3.33109	0.642824
AT1G14530.2	1396	1197	15.6689	3.4936
AT3G14225.1	1134	935	0	0
AT3G14225.2	1185	986	0	0
AT2G38950.1	2583	2384	209	23.3974
AT3G09580.1	2300	2101	95	12.0677
AT4G30996.1	1245	1046	154	39.2932
AT1G69450.3	2779	2580	98.4426	10.1834
AT1G69450.1	2278	2079	25.8593	3.31964
AT1G69450.2	2698	2499	17.698	1.89011
AT1G26150.1	3433	3234	416.785	34.3954
AT1G26150.2	2401	2202	193.215	23.4181
AT5G09360.1	1710	1511	0	0
AT5G66675.2	1937	1738	22.1747	3.40515
AT5G66675.1	2128	1929	0	0
AT5G66675.4	1742	1543	66.9342	11.5774
AT5G66675.3	2002	1803	16.8911	2.50029
AT5G23970.1	1592	1393	0	0
AT1G69310.1	1741	1542	18.6451	3.22707
AT1G69310.2	1993	1794	0	0
AT1G69310.4	1138	939	25.0509	7.12009
AT1G69310.3	1456	1257	27.304	5.79721
AT1G01320.3	6051	5852	3279.67	149.573
AT1G01320.1	6015	5816	12.3301	0.56581
AT1G01320.2	6049	5850	107.002	4.88163
ATCG00720.1	648	449	19	11.2937
AT4G13190.4	2103	1904	0	0
AT4G13190.3	1796	1597	3	0.501354
AT4G13190.1	2410	2211	0	0
AT4G13190.5	2011	1812	0	0
AT4G13190.2	1869	1670	0	0
AT5G47390.1	1679	1480	214	38.5905
ATCG00140.1	246	47.5399	11	61.7537
AT4G32790.2	2262	2063	0	0
AT4G32790.3	2050	1851	2.8232e-06	4.07065e-07
AT4G32790.1	2084	1885	62	8.77826
AT2G31930.1	914	715	0	0
AT3G12833.1	1030	831	1	0.321164
AT3G23635.1	712	513	1	0.520248
AT1G53635.1	549	350	16	12.2006
AT2G30070.2	2841	2642	9.57246	0.966983
AT2G30070.1	2565	2366	147.428	16.63
AT1G21070.1	1743	1544	54	9.33415
AT2G30650.2	1586	1387	0	0
AT2G30650.1	1501	1302	0	0
AT3G12700.2	1613	1414	106.759	20.1504
AT3G12700.3	813	614	0	0
AT3G12700.1	1719	1520	38.2407	6.71444
AT1G64190.1	1809	1610	698	115.706
AT5G46280.4	2988	2789	10.3195	0.987506
AT5G46280.2	2773	2574	0	0
AT5G46280.3	2771	2572	0	0
AT5G46280.1	2681	2482	180.68	19.4284
AT1G19750.1	1697	1498	6.23719	1.11123
AT1G19750.2	1959	1760	6.21529	0.94249
AT1G12040.1	2690	2491	112	11.9998
AT1G78300.1	1609	1410	757	143.286
AT1G24030.5	928	729	0	0
AT1G24030.6	813	614	6.76852	2.94207
AT1G24030.3	1387	1188	0	0
AT1G24030.4	1024	825	0	0
AT1G24030.2	1511	1312	7.90471	1.60798
AT1G24030.1	1570	1371	0	0
AT1G35181.1	165	8.64817	0	0
AT5G13150.1	2629	2430	25	2.74576
AT2G40715.1	387	188	0	0
AT5G38865.4	659	460	0	0
AT5G38865.2	985	786	0	0
AT5G38865.1	901	702	30	11.4054
AT5G38865.5	590	391	0	0
AT5G38865.3	855	656	0	0
AT4G01020.1	5634	5435	95.3376	4.68158
AT1G35160.1	1359	1160	560.68	128.999
AT1G35160.2	1402	1203	0	0
AT1G52180.1	375	176	0	0
AT4G20100.1	867	668	0	0
AT2G32050.1	1037	838	1	0.318481
AT2G07642.1	42	2.99645	0	0
AT5G48990.1	1741	1542	32.9592	5.70454
AT2G14825.1	754	555	15	7.21317
AT1G19830.1	830	631	4	1.69184
AT3G59610.1	1675	1476	1	0.180818
AT1G43320.1	357	158	0	0
AT1G69720.3	1111	912	9.02522	2.64114
AT1G69720.1	1250	1051	0	0
AT1G69720.2	1123	924	7.02851e-06	2.03011e-06
AT5G07510.2	762	563	0	0
AT5G07510.3	772	573	0	0
AT5G07510.1	803	604	0	0
AT2G24570.1	1536	1337	158	31.5394
AT3G59880.1	1082	883	8	2.41801
AT4G08869.1	366	167	0	0
AT4G08869.2	648	449	1	0.594404
AT1G16320.1	1174	975	190	52.0088
AT4G21213.1	413	214	1	1.24714
AT1G63520.1	2088	1889	0	0
AT5G26780.3	2072	1873	26.7328	3.8092
AT5G26780.2	2044	1845	6.81228	0.985427
AT5G26780.4	2219	2020	22.7641	3.00765
AT5G26780.1	2131	1932	404.691	55.9042
AT3G55930.1	884	685	0	0
AT4G21810.1	1235	1036	146	37.6115
AT3G48290.2	2051	1852	0	0
AT3G48290.1	1973	1774	2	0.300888
AT3G01350.1	1791	1592	86.5634	14.5117
AT4G14510.1	3530	3331	112.684	9.02851
AT2G27240.2	1443	1244	0	0
AT2G27240.1	1521	1322	0	0
AT2G30395.1	1028	829	8	2.57551
AT5G22400.1	2020	1821	63	9.23334
AT1G10460.1	1330	1131	9	2.12377
AT2G33630.1	1704	1505	224	39.7228
AT1G33270.1	1669	1470	54.0587	9.81468
AT1G33270.2	1792	1593	26.9413	4.51369
AT4G18460.1	808	609	27	11.8324
AT4G18460.2	567	368	0	0
AT5G57590.1	2779	2580	88	9.10314
AT4G22463.1	540	341	0	0
AT3G18890.1	2492	2293	532	61.9207
AT5G44635.2	2710	2511	0	0
AT5G44635.1	2840	2641	134	13.5414
AT5G11530.2	4377	4178	0	0
AT5G11530.3	4334	4135	0	0
AT5G11530.1	4130	3931	151	10.2518
AT1G73607.1	479	280	0	0
AT4G12230.1	1580	1381	177	34.2064
AT5G46300.1	875	676	0	0
AT1G66510.2	1604	1405	30.7061	5.8328
AT1G66510.3	1336	1137	0	0
AT1G66510.1	1407	1208	0	0
AT1G66510.4	1597	1398	16.1296	3.07924
AT5G49230.1	1071	872	107.286	32.8362
AT5G49230.2	1006	807	6.71439	2.22055
AT2G43340.1	959	760	103	36.1703
AT2G37960.2	1770	1571	11	1.86872
AT2G37960.1	1793	1594	0	0
AT4G34060.5	3408	3209	0	0
AT4G34060.2	3261	3062	13	1.13309
AT4G34060.4	3560	3361	0	0
AT4G34060.3	3535	3336	0	0
AT4G34060.1	3462	3263	0	0
AT3G21930.1	907	708	0	0
AT1G58245.1	273	74.0093	0	0
AT3G21190.1	1855	1656	190	30.6211
AT4G31300.1	1106	907	361.277	106.307
AT4G31300.2	1087	888	0	0
AT4G31300.3	1040	841	32.7234	10.3846
AT2G29045.1	237	39.4185	0	0
AT5G50750.1	1486	1287	0	0
AT4G23440.1	3441	3242	97	7.98522
AT4G23440.2	3816	3617	0	0
AT3G56200.1	1958	1759	165	25.0349
AT4G19400.1	737	538	5.8934	2.92356
AT3G16640.1	1012	813	5662	1858.69
AT4G31060.1	1372	1173	8	1.8202
AT4G15056.1	678	479	0	0
AT5G59330.1	610	411	25	16.234
AT5G53830.1	1155	956	36	10.0502
AT1G71160.1	1508	1309	0	0
AT1G44910.2	2984	2785	0	0
AT1G44910.1	3213	3014	155	13.7251
AT3G58600.1	1433	1234	85	18.3837
AT4G28770.2	1373	1174	38.8099	8.82272
AT4G28770.1	1252	1053	130.19	32.9972
AT1G78560.1	1595	1396	163	31.1624
AT3G26850.1	1461	1262	37.1176	7.84963
AT3G26850.2	1257	1058	6.88235	1.73612
AT1G27520.1	2309	2110	132	16.6963
AT2G33510.1	937	738	42.9903	15.5468
AT2G33510.2	834	635	9.00971	3.78674
AT1G79990.1	3213	3014	688	60.9219
AT1G79990.2	3189	2990	0	0
AT1G11200.1	1322	1123	58	13.784
AT5G62550.1	1865	1666	91	14.5779
AT1G07140.1	1516	1317	573	116.117
AT2G35035.1	1017	818	5.7701	1.8826
AT2G35035.2	911	712	2.2299	0.835861
AT1G60860.2	2737	2538	3.62191	0.380868
AT1G60860.1	2903	2704	81.0715	8.00184
AT1G60860.3	2386	2187	16.3066	1.98995
AT2G47430.1	3677	3478	0	0
AT3G02670.2	857	658	0	0
AT3G02670.1	847	648	3.58011	1.47452
AT2G17760.1	2032	1833	142	20.6754
AT2G28450.2	2783	2584	19.2429	1.98749
AT2G28450.1	2727	2528	193.757	20.4554
AT5G39920.1	377	178	0	0
AT4G01410.1	1260	1061	51	12.8287
AT5G05735.1	201	17.0167	0	0
AT2G19480.2	1611	1412	243.249	45.9774
AT2G19480.3	1671	1472	22.3692	4.05575
AT2G19480.1	1746	1547	516.382	89.0858
AT3G16170.1	2246	2047	64	8.34431
AT5G16453.1	435	236	0	0
AT3G51000.1	1327	1128	117	27.6825
AT5G48840.1	1569	1370	41	7.98714
AT3G01325.1	373	174	0	0
AT5G06570.4	1377	1178	8.66176	1.96241
AT5G06570.2	1453	1254	0	0
AT5G06570.3	1637	1438	0	0
AT5G06570.1	1241	1042	3.33824	0.855022
AT4G21680.1	2186	1987	145	19.4759
AT3G53410.1	1178	979	35	9.54143
AT4G03030.1	1886	1687	113	17.8769
AT1G07725.1	2472	2273	69	8.10173
AT5G44500.2	1730	1531	0	0
AT5G44500.1	1510	1311	71	14.4539
AT4G31330.1	1197	998	18	4.8136
AT1G27820.1	933	734	0	0
AT1G51160.2	1023	824	50.3239	16.2995
AT1G51160.3	1289	1090	11.97	2.93087
AT1G51160.1	928	729	113.706	41.6279
AT1G11760.1	901	702	26	9.88472
AT2G28815.1	876	677	7	2.75955
AT3G45820.1	339	140	0	0
AT4G19120.3	2550	2351	1.05296e-05	1.19532e-06
AT4G19120.2	3140	2941	0	0
AT4G19120.1	2590	2391	381	42.5279
AT3G03400.1	414	215	0	0
AT2G18110.1	1126	927	295.673	85.1257
AT4G20370.1	813	614	0	0
AT1G52910.1	826	627	42	17.8776
AT1G61780.1	692	493	119	64.4211
AT4G38630.1	1669	1470	524	95.1354
AT3G59510.1	1459	1260	2	0.423631
AT3G29170.2	682	483	2.46835	1.36392
AT3G29170.1	919	720	42.5316	15.7655
AT2G32820.1	1163	964	0	0
AT3G09032.1	1024	825	3	0.9705
AT2G05140.1	489	290	0	0
AT4G08790.1	1362	1163	34	7.80238
AT3G18450.1	892	693	9	3.46607
AT1G12240.1	2249	2050	547	71.2134
AT3G01440.1	988	789	83	28.0756
AT1G45110.1	1410	1211	22	4.84849
